1 	 6.0556079496847867e-02 	 2.8055708450423118e-02 	 1.5137613789563461e-02 
2 	 2.4231439945390584e-01 	 9.3658763141360221e-02 	 1.3627228163666411e-01 
3 	 5.4554594294015102e-01 	 1.5585245457077301e-01 	 3.7872196470310493e-01 
4 	 9.7070482530314739e-01 	 1.8150740139695029e-01 	 7.4284883873087726e-01 
5 	 1.5184320613911118e+00 	 1.6446096273150190e-01 	 1.2291998992958559e+00 
6 	 2.1895609453702050e+00 	 1.2146781246297257e-01 	 1.8385115237561054e+00 
7 	 2.9851241535342448e+00 	 7.4926371635615260e-02 	 2.5717156964722188e+00 
8 	 3.9063627190590040e+00 	 3.9138998066590373e-02 	 3.4299480263539883e+00 
9 	 4.9547370720429882e+00 	 1.7457822896227847e-02 	 4.4145577270364162e+00 
10 	 6.1319403903990413e+00 	 6.6824822337911323e-03 	 5.5271197780160293e+00 
11 	 7.4399145697317222e+00 	 2.2013031987253846e-03 	 6.7694495421212419e+00 
12 	 8.8808691964845501e+00 	 6.2486953448309061e-04 	 8.1436201835923328e+00 
13 	 1.0457304002586541e+01 	 1.5287941224815336e-04 	 9.6519833154916306e+00 
14 	 1.2172035397154005e+01 	 3.2214292582955626e-05 	 1.1297193409998151e+01 
15 	 1.4028227819002220e+01 	 5.8377126104323602e-06 	 1.3082236636821170e+01 
16 	 1.6029430842964775e+01 	 9.0778504475614353e-07 	 1.5010464962210119e+01 
17 	 1.8179623217287791e+01 	 1.2079057915921143e-07 	 1.7085636555751517e+01 
18 	 2.0483265328122386e+01 	 1.3704707146745409e-08 	 1.9311963830796138e+01 
19 	 2.2945362007821824e+01 	 1.3203045787756135e-09 	 2.1694170810021355e+01 
20 	 2.5571538165590827e+01 	 1.0747613458879108e-10 	 2.4237561993056012e+01 
21 	 2.8368130478958264e+01 	 7.3502984741798143e-12 	 2.6948105555444773e+01 
22 	 3.1342299426479435e+01 	 4.1955597676112370e-13 	 2.9832534596482187e+01 
23 	 3.4502167391929746e+01 	 1.9836564034678418e-14 	 3.2898471380169354e+01 
24 	 3.7856990620531676e+01 	 7.7006673080716012e-16 	 3.6154581234037813e+01 
25 	 4.1417375758975119e+01 	 2.4298269862813704e-17 	 3.9610765224710896e+01 
26 	 4.5195556043182862e+01 	 6.1588390186452082e-19 	 4.3278404295497772e+01 
27 	 4.9205748697573419e+01 	 1.2368954134750845e-20 	 4.7170672842475305e+01 
28 	 5.3464625103369485e+01 	 1.9366781913969396e-22 	 5.1302947739018137e+01 
29 	 5.7991941090827197e+01 	 2.3191710054581008e-24 	 5.5693351337371126e+01 
30 	 6.2811400481950265e+01 	 2.0755673449856517e-26 	 6.0363487068209523e+01 
31 	 6.7951868610018522e+01 	 1.3497535054294870e-28 	 6.5339459616546478e+01 
32 	 7.3449129492632835e+01 	 6.1594049634078483e-31 	 7.0653329244203903e+01 
33 	 7.9348523110720592e+01 	 1.8871394756399462e-33 	 7.6345253934583340e+01 
34 	 8.5709080557254978e+01 	 3.6651639387950678e-36 	 8.2466771797700588e+01 
35 	 9.2610371480811409e+01 	 4.1765559663948417e-39 	 8.9086081687569759e+01 
36 	 1.0016466698884538e+02 	 2.5043449651182829e-42 	 9.6297078399532410e+01 
37 	 1.0854067117146624e+02 	 6.7128205034376117e-46 	 1.0423611113902135e+02 
38 	 1.1801641862593260e+02 	 6.1562788880242915e-50 	 1.1311671031888666e+02 
39 	 1.2912430268615788e+02 	 1.1623049545398330e-54 	 1.2331433534235896e+02 
40 	 1.4323588304664480e+02 	 1.2454315853037260e-60 	 1.3563821189570945e+02 
41 	              NaN 		              NaN 		 1.5295059369705189e+02 
