1 	 1.1895908860796403e-01 	 7.2890472563476708e-02 	 2.9729115743119150e-02 
2 	 4.7652106527261134e-01 	 2.0464756058744760e-01 	 2.6781813228000662e-01 
3 	 1.0747619282656535e+00 	 2.5468502561168055e-01 	 7.4537102725297200e-01 
4 	 1.9172162686228262e+00 	 1.9666755555059753e-01 	 1.4651816792008450e+00 
5 	 3.0089953882055487e+00 	 1.0429708418429406e-01 	 2.4315547702917062e+00 
6 	 4.3569660743407423e+00 	 3.9564676419709940e-02 	 3.6504526727952733e+00 
7 	 5.9700059058394359e+00 	 1.0915967819206221e-02 	 5.1297100394536805e+00 
8 	 7.8593597210710424e+00 	 2.1995244449111340e-03 	 6.8793359124967237e+00 
9 	 1.0039135311274345e+01 	 3.2237602516737511e-04 	 8.9119339447328496e+00 
10 	 1.2526997979116508e+01 	 3.4007746445557168e-05 	 1.1243288257674807e+01 
11 	 1.5345159806815014e+01 	 2.5389053092581926e-06 	 1.3893190257771142e+01 
12 	 1.8521823078408456e+01 	 1.3097453990576535e-07 	 1.6886629429221223e+01 
13 	 2.2093354952633664e+01 	 4.5188859748141485e-09 	 2.0255557025464167e+01 
14 	 2.6107701768389951e+01 	 9.9751438296765502e-11 	 2.4041595173456596e+01 
15 	 3.0630040952691157e+01 	 1.3250477592223940e-12 	 2.8300396970554424e+01 
16 	 3.5752805853034708e+01 	 9.7032223380562825e-15 	 3.3109099641695849e+01 
17 	 4.1615202272985911e+01 	 3.4319296068706057e-17 	 3.8580122929105798e+01 
18 	 4.8446589065314569e+01 	 4.7174749210545105e-20 	 4.4889689918464875e+01 
19 	 5.6685019808011731e+01 	 1.6695481155796904e-23 	 5.2347216886354111e+01 
20 	 6.7453383711098155e+01 	 5.3989144171417160e-28 	 6.1617090286686391e+01 
21 	              NaN 		              NaN 		 7.5034073112988040e+01 
